long,lat,objectid,clave_vere,numero_ord,clave_vado,origendato
-58.4051171932741,-34.5932439701904,78860,015-118-029A-20057-1,1,015-118-029A-20057-1-1,VueloFotogrametrico
-58.4050429098419,-34.5932327556075,78861,015-118-029A-20057-1,2,015-118-029A-20057-1-2,VueloFotogrametrico
-58.403398454227,-34.5917616827409,78862,015-119-001A-2071-1,1,015-119-001A-2071-1-1,VueloFotogrametrico
-58.4034072981683,-34.5917230940506,78863,015-119-001A-2071-1,2,015-119-001A-2071-1-2,VueloFotogrametrico
-58.4042639448949,-34.5911782895206,78864,015-119-009-12056-1,1,015-119-009-12056-1-1,VueloFotogrametrico
-58.4042140923277,-34.591166495376,78865,015-119-009-12056-1,2,015-119-009-12056-1-2,VueloFotogrametrico
-58.4050105670554,-34.5917811509443,78866,015-119-020-1104-1,1,015-119-020-1104-1-1,VueloFotogrametrico
-58.4049913205031,-34.5917403904533,78867,015-119-020-1104-1,2,015-119-020-1104-1-2,VueloFotogrametrico
-58.4041641245527,-34.5924383299323,78868,015-119-029-1104-1,1,015-119-029-1104-1-1,VueloFotogrametrico
-58.404223084099,-34.5924355309986,78869,015-119-029-1104-1,2,015-119-029-1104-1-2,VueloFotogrametrico
-58.3774934456322,-34.6139512329745,72172,002-013-014-17078-1,1,002-013-014-17078-1-1,VueloFotogrametrico
-58.3775194037041,-34.6139187534199,72173,002-013-014-17078-1,2,002-013-014-17078-1-2,VueloFotogrametrico
-58.376157168247,-34.6138819711554,72174,002-013-021-3214-1,1,002-013-021-3214-1-1,VueloFotogrametrico
-58.3761275845923,-34.6138357699406,72175,002-013-021-3214-1,2,002-013-021-3214-1-2,VueloFotogrametrico
-58.4419389765015,-34.55750646537,75404,025-088-005A-12168-1,1,025-088-005A-12168-1-1,VueloFotogrametrico
-58.4419890160374,-34.5574936814963,75405,025-088-005A-12168-1,2,025-088-005A-12168-1-2,VueloFotogrametrico
-58.4409408441618,-34.5569071463384,75406,025-088-009-3262-1,1,025-088-009-3262-1-1,VueloFotogrametrico
-58.4409426446848,-34.5568719012239,75407,025-088-009-3262-1,2,025-088-009-3262-1-2,VueloFotogrametrico
-58.4424778454325,-34.5551080716749,75408,025-089-001A-5007-1,1,025-089-001A-5007-1-1,VueloFotogrametrico
-58.4425230080232,-34.5551038339274,75409,025-089-001A-5007-1,2,025-089-001A-5007-1-2,VueloFotogrametrico
-58.4434968089388,-34.5557139377594,75410,025-089-007D-1127-1,1,025-089-007D-1127-1-1,VueloFotogrametrico
-58.4434880491804,-34.5556801758125,75411,025-089-007D-1127-1,2,025-089-007D-1127-1-2,VueloFotogrametrico
-58.4427115033828,-34.5565655510686,75412,025-089-014D-20120-1,1,025-089-014D-20120-1-1,VueloFotogrametrico
-58.4427947886868,-34.5565523608755,75413,025-089-014D-20120-1,2,025-089-014D-20120-1-2,VueloFotogrametrico
-58.4417507172964,-34.5559893321776,75414,025-089-018C-20120-1,1,025-089-018C-20120-1-1,VueloFotogrametrico
-58.4417446324424,-34.555943847322,75415,025-089-018C-20120-1,2,025-089-018C-20120-1-2,VueloFotogrametrico
-58.4443151814829,-34.5547647406742,75416,025-090-0000-10017-1,1,025-090-0000-10017-1-1,VueloFotogrametrico
-58.4442919930326,-34.5547120309988,75417,025-090-0000-10017-1,2,025-090-0000-10017-1-2,VueloFotogrametrico
-58.4435714280443,-34.5555898585722,75418,025-090-0000-1127-1,1,025-090-0000-1127-1-1,VueloFotogrametrico
-58.4436215251749,-34.5555798147822,75419,025-090-0000-1127-1,2,025-090-0000-1127-1-2,VueloFotogrametrico
-58.4661390802256,-34.5791470795644,46850,049-091-010-1059-1,1,049-091-010-1059-1-1,VueloFotogrametrico
-58.4661786096642,-34.5791290405827,46851,049-091-010-1059-1,2,049-091-010-1059-1-2,VueloFotogrametrico
-58.4661375039294,-34.5789765966079,46852,049-092-001A-1059-1,1,049-092-001A-1059-1-1,VueloFotogrametrico
-58.4661063332872,-34.5789120562347,46853,049-092-001A-1059-1,2,049-092-001A-1059-1-2,VueloFotogrametrico
-58.4663402534039,-34.5783769491737,46854,049-092-001E-27011-1,1,049-092-001E-27011-1-1,VueloFotogrametrico
-58.4670336334935,-34.5789854995866,46855,049-092-007A-27011-1,1,049-092-007A-27011-1-1,VueloFotogrametrico
-58.4670336334935,-34.5789854995866,46856,049-092-007A-27011-1,2,049-092-007A-27011-1-2,VueloFotogrametrico
-58.4670352162822,-34.5789838114495,46857,049-092-007A-27011-1,3,049-092-007A-27011-1-3,VueloFotogrametrico
-58.4670352162822,-34.5789838114495,46858,049-092-007A-27011-1,4,049-092-007A-27011-1-4,VueloFotogrametrico
-58.4671171228256,-34.5787922648569,46859,049-092-007A-27011-1,5,049-092-007A-27011-1-5,VueloFotogrametrico
-58.4671256268709,-34.5773970627682,46860,049-093-001B-4045-1,1,049-093-001B-4045-1-1,VueloFotogrametrico
-58.4671742492542,-34.5773902844176,46861,049-093-001B-4045-1,2,049-093-001B-4045-1-2,VueloFotogrametrico
-58.4679597038151,-34.5778675572691,46862,049-093-009-4045-1,1,049-093-009-4045-1-1,VueloFotogrametrico
-58.4679471695984,-34.5778285552659,46863,049-093-009-4045-1,2,049-093-009-4045-1-2,VueloFotogrametrico
-58.4672019194857,-34.5787331590146,46864,049-093-020-27011-1,1,049-093-020-27011-1-1,VueloFotogrametrico
-58.4664116958569,-34.5782624199952,46865,049-093-028-27011-1,1,049-093-028-27011-1-1,VueloFotogrametrico
-58.4679695636672,-34.5763832346504,46866,049-094-002-3065-1,1,049-094-002-3065-1-1,VueloFotogrametrico
-58.4680320000483,-34.5763802914789,46867,049-094-002-3065-1,2,049-094-002-3065-1-2,VueloFotogrametrico
-58.4688092906472,-34.5768471036924,46868,049-094-010-17099-1,1,049-094-010-17099-1-1,VueloFotogrametrico
-58.4687895096986,-34.5768080955627,46869,049-094-010-17099-1,2,049-094-010-17099-1-2,VueloFotogrametrico
-58.4681086931257,-34.5776555500677,46870,049-094-019-17099-1,1,049-094-019-17099-1-1,VueloFotogrametrico
-58.4681617058283,-34.5776398176391,46871,049-094-019-17099-1,2,049-094-019-17099-1-2,VueloFotogrametrico
-58.4673194459611,-34.5772129624107,46872,049-094-027B-4045-1,1,049-094-027B-4045-1-1,VueloFotogrametrico
-58.3763429075051,-34.6085809870176,72282,002-027-006-4064-1,2,002-027-006-4064-1-2,VueloFotogrametrico
-58.3749587587998,-34.6085177809108,72283,002-027-010-17071-1,1,002-027-010-17071-1-1,VueloFotogrametrico
-58.3732328251483,-34.6149007708161,72284,002-029-001-13076-1,1,002-029-001-13076-1-1,VueloFotogrametrico
-58.3732595236515,-34.6148890529548,72285,002-029-001-13076-1,2,002-029-001-13076-1-2,VueloFotogrametrico
-58.374509515818,-34.614973954889,72286,002-029-005A-17071-1,1,002-029-005A-17071-1-1,VueloFotogrametrico
-58.3744507123833,-34.6149505608952,72287,002-029-005A-17071-1,2,002-029-005A-17071-1-2,VueloFotogrametrico
-58.3744698231886,-34.6160537802986,72288,002-029-011-3230-1,1,002-029-011-3230-1-1,VueloFotogrametrico
-58.3745046969425,-34.6160243044447,72289,002-029-011-3230-1,2,002-029-011-3230-1-2,VueloFotogrametrico
-58.3731652938176,-34.6159788740899,72290,002-029-019-3230-1,1,002-029-019-3230-1-1,VueloFotogrametrico
-58.3732848192816,-34.6137951710927,72291,002-030-001A-2092-1,1,002-030-001A-2092-1-1,VueloFotogrametrico
-58.3733486608088,-34.6137556852762,72292,002-030-001A-2092-1,2,002-030-001A-2092-1-2,VueloFotogrametrico
-58.3745970791341,-34.613856534517,72293,002-030-007-23033-1,1,002-030-007-23033-1-1,VueloFotogrametrico
-58.3745370084665,-34.6138411976289,72294,002-030-007-23033-1,2,002-030-007-23033-1-2,VueloFotogrametrico
-58.3744612089835,-34.6148930736767,72295,002-030-014C-17071-1,1,002-030-014C-17071-1-1,VueloFotogrametrico
-58.3745475175164,-34.6148334016803,72296,002-030-014C-17071-1,2,002-030-014C-17071-1-2,VueloFotogrametrico
-58.3732581869352,-34.6148322976164,72297,002-030-022-13076-1,1,002-030-022-13076-1-1,VueloFotogrametrico
-58.373223963331,-34.6147917553566,72298,002-030-022-13076-1,2,002-030-022-13076-1-2,VueloFotogrametrico
-58.4423699787067,-34.6625865244966,61872,052-029-999-19052-1,1,052-029-999-19052-1-1,VueloFotogrametrico
-58.4791076495622,-34.666415674562,30264,064-031B-010-17105-1,1,064-031B-010-17105-1-1,VueloFotogrametrico
-58.4790881955509,-34.6663619745308,30265,064-031B-010-17105-1,2,064-031B-010-17105-1-2,VueloFotogrametrico
-58.4787341753189,-34.6667129704599,30266,064-031B-014-17105-1,1,064-031B-014-17105-1-1,VueloFotogrametrico
-58.4786645911771,-34.6667075755419,30267,064-031B-014-17105-1,2,064-031B-014-17105-1-2,VueloFotogrametrico
-58.4780131634231,-34.6661545213211,30268,064-031B-023-20061-1,1,064-031B-023-20061-1-1,VueloFotogrametrico
-58.4780325309301,-34.6660898726329,30269,064-031B-023-20061-1,2,064-031B-023-20061-1-2,VueloFotogrametrico
-58.4805493584875,-34.6642111949476,30270,064-032A-001-13086-1,1,064-032A-001-13086-1-1,VueloFotogrametrico
-58.4804808502823,-34.6642058875113,30271,064-032A-001-13086-1,2,064-032A-001-13086-1-2,VueloFotogrametrico
-58.4812014704048,-34.6648105109,30272,064-032A-010-27026-1,1,064-032A-010-27026-1-1,VueloFotogrametrico
-58.481199269631,-34.6647652948728,30273,064-032A-010-27026-1,2,064-032A-010-27026-1-2,VueloFotogrametrico
-58.4805282365405,-34.6653063946725,30274,064-032A-019-17105-1,1,064-032A-019-17105-1-1,VueloFotogrametrico
-58.4798486810515,-34.6647347693879,30275,064-032A-028A-13086-1,1,064-032A-028A-13086-1-1,VueloFotogrametrico
-58.4797964877187,-34.6647895757902,30276,064-032B-001-13086-1,1,064-032B-001-13086-1-1,VueloFotogrametrico
-58.4804459272496,-34.6653558416217,30277,064-032B-010-17105-1,1,064-032B-010-17105-1-1,VueloFotogrametrico
-58.4796894910769,-34.6659372641225,30278,064-032B-019-17105-1,1,064-032B-019-17105-1-1,VueloFotogrametrico
-58.4797649758812,-34.665931159092,30279,064-032B-019-17105-1,2,064-032B-019-17105-1-2,VueloFotogrametrico
-58.4790442544486,-34.6653887225493,30280,064-032B-028A-13086-1,1,064-032B-028A-13086-1-1,VueloFotogrametrico
-58.4790502333007,-34.6653054196358,30281,064-032B-028A-13086-1,2,064-032B-028A-13086-1-2,VueloFotogrametrico
-58.4816682651336,-34.663283197962,30282,064-033-001-5005-1,1,064-033-001-5005-1-1,VueloFotogrametrico
-58.4823668331565,-34.6638972362692,30283,064-033-008-17105-1,1,064-033-008-17105-1-1,VueloFotogrametrico
-58.4823537744729,-34.6638510044702,30284,064-033-008-17105-1,2,064-033-008-17105-1-2,VueloFotogrametrico
-58.4813158260427,-34.6647117575802,30285,064-033-021-17105-1,1,064-033-021-17105-1-1,VueloFotogrametrico
-58.4812707479882,-34.6647087839953,30286,064-033-021-17105-1,2,064-033-021-17105-1-2,VueloFotogrametrico
-58.4806104816502,-34.6641520352766,30287,064-033-028-13086-1,1,064-033-028-13086-1-1,VueloFotogrametrico
-58.4806146313678,-34.6640897760121,30288,064-033-028-13086-1,2,064-033-028-13086-1-2,VueloFotogrametrico
-58.481792756475,-34.6632033926695,30289,064-034-001-5005-1,1,064-034-001-5005-1-1,VueloFotogrametrico
-58.4818012074094,-34.6631713946823,30290,064-034-001-5005-1,2,064-034-001-5005-1-2,VueloFotogrametrico
-58.4829739704542,-34.6623303051595,30291,064-034-015-8025-1,1,064-034-015-8025-1-1,VueloFotogrametrico
-58.4828896834747,-34.6623245269181,30292,064-034-015-8025-1,2,064-034-015-8025-1-2,VueloFotogrametrico
-58.4836087498309,-34.6629025243385,30293,064-034-020-8025-1,1,064-034-020-8025-1-1,VueloFotogrametrico
-58.4836036481114,-34.6628736618593,30294,064-034-020-8025-1,2,064-034-020-8025-1-2,VueloFotogrametrico
-58.4824585378874,-34.6637873551158,30295,064-034-034A-17105-1,1,064-034-034A-17105-1-1,VueloFotogrametrico
-58.4825127455522,-34.6637847861253,30296,064-034-034A-17105-1,2,064-034-034A-17105-1-2,VueloFotogrametrico
-58.4830368928121,-34.6622585634297,30297,064-035-001-8025-1,1,064-035-001-8025-1-1,VueloFotogrametrico
-58.4830508039343,-34.6621913736114,30298,064-035-001-8025-1,2,064-035-001-8025-1-2,VueloFotogrametrico
-58.4841406063642,-34.6614152031394,30299,064-035-007B-13086-1,1,064-035-007B-13086-1-1,VueloFotogrametrico
-58.4840849605185,-34.6614102199449,30300,064-035-007B-13086-1,2,064-035-007B-13086-1-2,VueloFotogrametrico
-58.4848658348923,-34.6619115984219,30301,064-035-019E-17105-1,1,064-035-019E-17105-1-1,VueloFotogrametrico
-58.4848441998353,-34.6618652007713,30302,064-035-019E-17105-1,2,064-035-019E-17105-1-2,VueloFotogrametrico
-58.4837153976808,-34.6628217830212,30303,064-035-031-8025-1,1,064-035-031-8025-1-1,VueloFotogrametrico
-58.4756734718489,-34.667824729678,30304,064-037-000-20073-1,1,064-037-000-20073-1-1,VueloFotogrametrico
-58.4756191676742,-34.6678015112384,30305,064-037-000-20073-1,2,064-037-000-20073-1-2,VueloFotogrametrico
-58.4757449338875,-34.6677620154686,30306,064-037-000-20073-1,3,064-037-000-20073-1-3,VueloFotogrametrico
-58.4765694027943,-34.6667302995683,30307,064-038-018B-2011-1,1,064-038-018B-2011-1-1,VueloFotogrametrico
-58.4978815897522,-34.6041048870973,5290,081-129-019-14011-1,1,081-129-019-14011-1-1,VueloFotogrametrico
-58.497880676728,-34.6040554134948,5291,081-129-019-14011-1,2,081-129-019-14011-1-2,VueloFotogrametrico
-58.4986039505515,-34.603285185767,5292,081-130-001A-12146-1,1,081-130-001A-12146-1-1,VueloFotogrametrico
-58.4986033413351,-34.6032361899976,5293,081-130-001A-12146-1,2,081-130-001A-12146-1-2,VueloFotogrametrico
-58.4991408748833,-34.6026539906752,5294,081-130-007B-21032-1,1,081-130-007B-21032-1-1,VueloFotogrametrico
-58.4996862871348,-34.6029952145456,5295,081-130-012B-3151-1,1,081-130-012B-3151-1-1,VueloFotogrametrico
-58.4991941687293,-34.6036308209765,5296,081-130-018B-12146-1,1,081-130-018B-12146-1-1,VueloFotogrametrico
-58.499244349247,-34.6036127483124,5297,081-130-018B-12146-1,2,081-130-018B-12146-1-2,VueloFotogrametrico
-58.4910536910301,-34.6102566305247,5298,081-131A-001-12071-1,1,081-131A-001-12071-1-1,VueloFotogrametrico
-58.4911052202498,-34.610254648697,5299,081-131A-001-12071-1,2,081-131A-001-12071-1-2,VueloFotogrametrico
-58.4915929235791,-34.6105444111188,5300,081-131A-020A-12071-1,1,081-131A-020A-12071-1-1,VueloFotogrametrico
-58.4906905747538,-34.6115983608085,5301,081-131A-029B-23018-1,1,081-131A-029B-23018-1-1,VueloFotogrametrico
-58.490771167754,-34.6115915552149,5302,081-131A-029B-23018-1,2,081-131A-029B-23018-1-2,VueloFotogrametrico
-58.4902428449867,-34.6112642267968,5303,081-131A-035-1056-1,1,081-131A-035-1056-1-1,VueloFotogrametrico
-58.4902244017384,-34.6111905852508,5304,081-131A-035-1056-1,2,081-131A-035-1056-1-2,VueloFotogrametrico
-58.4871009156582,-34.6242686499088,18876,079-039A-020A-21049-1,2,079-039A-020A-21049-1-2,VueloFotogrametrico
-58.4888903603603,-34.6242405449036,18877,079-039B-005A-2046-1,1,079-039B-005A-2046-1-1,VueloFotogrametrico
-58.4888802633527,-34.624197998829,18878,079-039B-005A-2046-1,2,079-039B-005A-2046-1-2,VueloFotogrametrico
-58.4879055516617,-34.6249955877801,18879,079-039B-016-21049-1,1,079-039B-016-21049-1-1,VueloFotogrametrico
-58.4886133930826,-34.623113922921,18880,079-040A-001-3258-1,1,079-040A-001-3258-1-1,VueloFotogrametrico
-58.4894371646904,-34.6237966543419,18881,079-040A-010-13074-1,1,079-040A-010-13074-1-1,VueloFotogrametrico
-58.48942732514,-34.6237634717804,18882,079-040A-010-13074-1,2,079-040A-010-13074-1-2,VueloFotogrametrico
-58.4889544626535,-34.6241477940034,18883,079-040A-015-2046-1,1,079-040A-015-2046-1-1,VueloFotogrametrico
-58.4890342326828,-34.6241447813414,18884,079-040A-015-2046-1,2,079-040A-015-2046-1-2,VueloFotogrametrico
-58.4881663125903,-34.6234796698118,18885,079-040A-025-3258-1,1,079-040A-025-3258-1-1,VueloFotogrametrico
-58.4881714904755,-34.6234246169373,18886,079-040A-025-3258-1,2,079-040A-025-3258-1-2,VueloFotogrametrico
-58.489166613993,-34.6226933248205,18887,079-040B-001A-5069-1,1,079-040B-001A-5069-1-1,VueloFotogrametrico
-58.4891174061445,-34.6226882590563,18888,079-040B-001A-5069-1,2,079-040B-001A-5069-1-2,VueloFotogrametrico
-58.4899544574072,-34.6233628403988,18889,079-040B-010-5069-1,1,079-040B-010-5069-1-1,VueloFotogrametrico
-58.4894901118539,-34.6237262278536,18890,079-040B-015-8002-1,1,079-040B-015-8002-1-1,VueloFotogrametrico
-58.4895643951386,-34.6237227827455,18891,079-040B-015-8002-1,2,079-040B-015-8002-1-2,VueloFotogrametrico
-58.4886856687423,-34.6230442086043,18892,079-040B-024-8002-1,1,079-040B-024-8002-1-1,VueloFotogrametrico
-58.4896878203623,-34.6222646429302,18893,079-041A-001-3258-1,1,079-041A-001-3258-1-1,VueloFotogrametrico
-58.4905093540874,-34.6229496171394,18894,079-041A-010-13074-1,1,079-041A-010-13074-1-1,VueloFotogrametrico
-58.4905027038227,-34.6229137611337,18895,079-041A-010-13074-1,2,079-041A-010-13074-1-2,VueloFotogrametrico
-58.4900531922287,-34.6232790992275,18896,079-041A-015-5069-1,1,079-041A-015-5069-1-1,VueloFotogrametrico
-58.4713508908118,-34.6090067012349,44439,067-112A-001B-7040-1,2,067-112A-001B-7040-1-2,VueloFotogrametrico
-58.4717472421887,-34.6092232198659,44440,067-112A-005-13011-1,1,067-112A-005-13011-1-1,VueloFotogrametrico
-58.4710798323673,-34.610126354265,44441,067-112A-015-4072-1,1,067-112A-015-4072-1-1,VueloFotogrametrico
-58.4706171944213,-34.6099173892078,44442,067-112A-019-4072-1,1,067-112A-019-4072-1-1,VueloFotogrametrico
-58.4706129323532,-34.6098868177561,44443,067-112A-019-4072-1,2,067-112A-019-4072-1-2,VueloFotogrametrico
-58.4718432017384,-34.6092725718597,44444,067-112B-001-13011-1,1,067-112B-001-13011-1-1,VueloFotogrametrico
-58.4722986198635,-34.6095381542367,44445,067-112B-004-13011-1,1,067-112B-004-13011-1-1,VueloFotogrametrico
-58.4722799452392,-34.6094797532249,44446,067-112B-004-13011-1,2,067-112B-004-13011-1-2,VueloFotogrametrico
-58.47155957036,-34.6104241214494,44447,067-112B-016-4072-1,1,067-112B-016-4072-1-1,VueloFotogrametrico
-58.4716354404034,-34.6104064047415,44448,067-112B-016-4072-1,2,067-112B-016-4072-1-2,VueloFotogrametrico
-58.4711354133206,-34.6101688165943,44449,067-112B-019-4072-1,1,067-112B-019-4072-1-1,VueloFotogrametrico
-58.4720710114573,-34.6079921020254,44450,067-113A-001-7040-1,1,067-113A-001-7040-1-1,VueloFotogrametrico
-58.4721194460226,-34.6079847535911,44451,067-113A-001-7040-1,2,067-113A-001-7040-1-2,VueloFotogrametrico
-58.4725265342075,-34.6082059342357,44452,067-113A-005A-3034-1,1,067-113A-005A-3034-1-1,VueloFotogrametrico
-58.4718309058015,-34.609132859986,44453,067-113A-016-13011-1,1,067-113A-016-13011-1-1,VueloFotogrametrico
-58.4713869461911,-34.6089170663704,44454,067-113A-020-13011-1,1,067-113A-020-13011-1-1,VueloFotogrametrico
-58.4713960097413,-34.6088719198295,44455,067-113A-020-13011-1,2,067-113A-020-13011-1-2,VueloFotogrametrico
-58.4797041492297,-34.5646647419706,39093,053-103-001-17099-1,1,053-103-001-17099-1-1,VueloFotogrametrico
-58.4804746902451,-34.5652141582812,39094,053-103-008-8018-1,1,053-103-008-8018-1-1,VueloFotogrametrico
-58.4804820100598,-34.565114553748,39095,053-103-008-8018-1,2,053-103-008-8018-1-2,VueloFotogrametrico
-58.4797401614834,-34.5659950646565,39096,053-103-015B-14035-1,1,053-103-015B-14035-1-1,VueloFotogrametrico
-58.4797911261971,-34.5659796214745,39097,053-103-015B-14035-1,2,053-103-015B-14035-1-2,VueloFotogrametrico
-58.4789520849316,-34.5655160771567,39098,053-103-021B-14035-1,1,053-103-021B-14035-1-1,VueloFotogrametrico
-58.478952463386,-34.5654746547675,39099,053-103-021B-14035-1,2,053-103-021B-14035-1-2,VueloFotogrametrico
-58.479786790784,-34.5645793811746,39100,053-104-001-3156-1,1,053-104-001-3156-1-1,VueloFotogrametrico
-58.4799087404797,-34.5644761506136,39101,053-104-001-3156-1,2,053-104-001-3156-1-2,VueloFotogrametrico
-58.4798594077723,-34.5644711196529,39102,053-104-001-3156-1,3,053-104-001-3156-1-3,VueloFotogrametrico
-58.4807045671303,-34.5649077154919,39103,053-104-007B-3156-1,1,053-104-007B-3156-1-1,VueloFotogrametrico
-58.4806875019507,-34.5648836050884,39104,053-104-007B-3156-1,2,053-104-007B-3156-1-2,VueloFotogrametrico
-58.4805458933402,-34.5650519573406,39105,053-104-008-12092-1,1,053-104-008-12092-1-1,VueloFotogrametrico
-58.4806640707555,-34.5650017370028,39106,053-104-008-12092-1,2,053-104-008-12092-1-2,VueloFotogrametrico
-58.480653412684,-34.5635167435633,39107,053-105-001-18005-1,1,053-105-001-18005-1-1,VueloFotogrametrico
-58.4814531326998,-34.5639358441947,39108,053-105-008A-18005-1,1,053-105-008A-18005-1-1,VueloFotogrametrico
-58.4808130491047,-34.564742135131,39109,053-105-017A-8018-1,1,053-105-017A-8018-1-1,VueloFotogrametrico
-58.4808936575612,-34.5647327983412,39110,053-105-017A-8018-1,2,053-105-017A-8018-1-2,VueloFotogrametrico
-58.4800199060426,-34.5643029583664,39111,053-105-024A-3156-1,1,053-105-024A-3156-1-1,VueloFotogrametrico
-58.4800351585308,-34.5642454863611,39112,053-105-024A-3156-1,2,053-105-024A-3156-1-2,VueloFotogrametrico
-58.4821722486563,-34.5630144748255,39113,053-106-006B-9004-1,1,053-106-006B-9004-1-1,VueloFotogrametrico
