estado_est;estado_est_desc;sector;sector_desc;cue;anexo;cueanexo;cui;estado_loc;estado_loc_desc;email;nombre_est;nombre_loc;barrio;calle;num;point_x;point_y;de;comuna;mingob;d_mingob;depfun;d_depfun;tipest;d_tipest;Oferta_CABA;Oferta_CABA_cod
1;activo;2;Privada;202823;00;20282300;202197;1;activo;ADMINISTRACION@CENV.ORG;CENTRO DE ESTUDIOS NUEVA VIDA;CENTRO DE ESTUDIOS NUEVA VIDA;ALMAGRO;AVDA. RIVADAVIA;4529;103084,4995;101564,2775;07;05;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel superior no universitario común;SNUCom
1;activo;2;Privada;202824;00;20282400;202199;1;activo;secretaria@escuelabereshit.org.ar;INST. PRIVADO INTEGRAL AARON ANGEL;INST. PRIVADO INTEGRAL AARON ANGEL;VILLA CRESPO;GURRUCHAGA;742;102248,8043;103767,5213;09;15;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes, Nivel primario común;MatCom - JardCom - PriCom
1;activo;2;Privada;202825;00;20282500;202200;1;activo;rectoria@madredelpueblo.edu.ar;INST. PARROQ.STA.MA. MADRE DEL PUEBLO;INST. PARROQ.STA.MA. MADRE DEL PUEBLO;FLORES;VILLA 1-11-14 VARELA Y AVDA. PERITO MORENO MZA. 13 CASA 83;;101479,8797;97888,82221;19;07;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes, Nivel primario común, Nivel secundario común;MatCom - JardCom - PriCom - SecCom
1;activo;2;Privada;202826;00;20282600;202237;1;activo;SECRETARIALANOCTURNA@SANJUANEVANGELISTA.EDU.AR;ESC.SOCIAL SAN JUAN BOSCO,LA NOCTURNA;ESC.SOCIAL SAN JUAN BOSCO,LA NOCTURNA;BOCA;GRAL. GREGORIO ARAOZ DE LAMADRID;447;109611,3636;99133,66761;04;04;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel secundario de jóvenes y adultos;SecAdu
1;activo;2;Privada;202827;00;20282700;201286;1;activo;ifei.a1474@gmail.com;INST. DE FORMACION Y EDUCACION INTEGRAL;INST. DE FORMACION Y EDUCACION INTEGRAL;PARQUE PATRICIOS;AVDA. JUAN DE GARAY;2476;105849,0205;100066,0345;06;04;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes, Nivel primario común, Nivel secundario común;MatCom - JardCom - PriCom - SecCom
1;activo;1;Estatal;202828;00;20282800;202224;1;activo;dei_ei13_de5@bue.edu.ar;ESCUELA INFANTIL Nº 13 DE 05;ESCUELA INFANTIL Nº 13 DE 05;NUEVA POMPEYA;DIOGENES TABORDA;1096;104973,3627;97524,22871;05;04;1;Ministerio de Educación;10;Dirección de Educación Inicial;1015;Escuelas Infantiles (EI);Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes;MatCom - JardCom
1;activo;2;Privada;202830;00;20283000;201464;1;activo;PMADONIS@RIVERPLATE.EDU.AR;CENTRO DE ESTUDIOS TERCIARIOS RIVER PLATE;CENTRO DE ESTUDIOS TERCIARIOS RIVER PLATE;BELGRANO;AVDA. PTE. FIGUEROA ALCORTA;7597;101277,3325;109190,5164;10;13;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel superior no universitario común;SNUCom
1;activo;2;Privada;202831;00;20283100;201379;1;activo;COUNSELINGPEAC@YAHOO.COM.AR;PRIMERA ESCUELA ARGENTINA DE COUNSELING PEAC;PRIMERA ESCUELA ARGENTINA DE COUNSELING PEAC;PALERMO;ARMENIA;1353;102987,5586;104149,9824;09;14;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel superior no universitario común;SNUCom
1;activo;2;Privada;202835;00;20283500;202289;1;activo;JARDINPETETE@HOTMAIL.COM.AR;ESCUELA INFANTIL PETETE;ESCUELA INFANTIL PETETE;VILLA PUEYRREDON;GAVILAN;4455;97338,8417;105111,0325;16;12;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;2;Privada;202838;00;20283800;202233;1;activo;DJARDIN@HCDN.GOB.AR;JARDIN MATERNO INFANTIL EL GATO GARABATO;JARDIN MATERNO INFANTIL EL GATO GARABATO;BALVANERA;BARTOLOME MITRE;1848;106455,0449;102343,3615;01;03;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;2;Privada;202839;00;20283900;200537;1;activo;JARDINMUNDOMAGICO@GMAIL.COM;ESC. INFANTIL MUNDO MAGICO;ESC. INFANTIL MUNDO MAGICO;BELGRANO;MCAL. ANTONIO JOSE DE SUCRE;1215;101864,5268;108053,1067;10;13;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;2;Privada;202841;00;20284100;202214;1;activo;alejandracolores@yahoo.com.ar;ESCUELA INFANTIL CAMINITO DE COLORES;ESCUELA INFANTIL CAMINITO DE COLORES;CABALLITO;ARTURO JAURETCHE;231;102463,7755;102079,1957;07;06;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;1;Estatal;202845;00;20284500;202318;1;activo;bachicasaabierta@gmail.com;"UGEE Nº9 BACH.POP.DE ADULTOS Y ADOLES""CASA ABIERTA""";"UGEE Nº9 BACH.POP.DE ADULTOS Y ADOLES""CASA ABIERTA""";RETIRO;VILLA 31 BIS MZA. 12 CASA 36;;106790,8733;105465,7037;01;01;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6036;Unidad de Gestión Educativa Experimental;Nivel secundario de jóvenes y adultos;SecAdu
1;activo;1;Estatal;202846;00;20284600;202165;1;activo;BACHILLERATODARIOSANTILLAN@GMAIL.COM;"UGEE Nº10 BACH.POP.DE ADULTOS Y ADOLES""DARIO SANTILLAN BARRACAS""";"UGEE Nº10 BACH.POP.DE ADULTOS Y ADOLES""DARIO SANTILLAN BARRACAS""";BARRACAS;CAYASTA;3370;106289,8301;97578,59941;05;04;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6036;Unidad de Gestión Educativa Experimental;Nivel secundario de jóvenes y adultos;SecAdu
1;activo;1;Estatal;202847;00;20284700;202830;1;activo;deaa_ue11_de10@bue.edu.ar;"UGEE Nº11 BACH.POP.DE ADULTOS Y ADOLES.""GERMAN ABDALA""";"UGEE Nº11 BACH.POP.DE ADULTOS Y ADOLES.""GERMAN ABDALA""";BOCA;BROWN, ALTE. AV.;1137;109526,0248;99375,70306;04;04;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6036;Unidad de Gestión Educativa Experimental;Nivel secundario de jóvenes y adultos;SecAdu
1;activo;1;Estatal;202848;00;20284800;202222;1;activo;deaa_ue12_de3@bue.edu.ar;"UGEE Nº12BACH.POP.DE ADULTOS Y ADOLES.""20 FLORES""";"UGEE Nº12BACH.POP.DE ADULTOS Y ADOLES.""20 FLORES""";FLORES;AVDA. AVELLANEDA;2177;100120,1831;100677,0029;12;07;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6036;Unidad de Gestión Educativa Experimental;Nivel secundario de jóvenes y adultos;SecAdu
1;activo;1;Estatal;202849;00;20284900;200618;1;activo;dep_cecep12_de12@bue.edu.ar;CENTRO EDUC. COMPLEM. DE EDUC. PLASTICA Nº 12 DE 12;CENTRO EDUC. COMPLEM. DE EDUC. PLASTICA Nº 12 DE 12;VILLA GRAL. MITRE;CONDARCO;1129;99251,9361;101155,3546;12;11;1;Ministerio de Educación;20;Dirección de Educación Primaria;2024;Centros Educativos Complementarios de Educación Plástica;Servicios complementarios/alternativos;ServComp
1;activo;1;Estatal;202850;00;20285000;202564;1;activo;dem_eem3_de4@bue.edu.ar;ESCUELA DE EDUCACION MEDIA Nº 3 DE 4 REPUBLICA DE LA BOCA;ESCUELA DE EDUCACION MEDIA Nº 3 DE 4 REPUBLICA DE LA BOCA;BOCA;PALOS Y JUAN MANUEL BLANES S/N;;109138,0692;99581,51441;04;04;1;Ministerio de Educación;31;Dirección de Educación Media;3134;Escuelas de Educación Media;Nivel secundario común;SecCom
1;activo;1;Estatal;202851;00;20285100;201236;1;activo;CFP31_DE3@BUE.EDU.AR;CFP Nº 31 DE 03;CFP Nº 31 DE 03;BALVANERA;PICHINCHA;467;105864,0809;101599,0356;03;03;1;Ministerio de Educación;80;Gerencia Operativa de Formación Profesional;8065;Centros de Formación Profesional (CFP);Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202853;00;20285300;202245;1;activo;bachipp@gmail.com;UGEE Nº 13 BACH.POP.DE ADULTOS Y ADOLES.Nº 13 RAYMUNDO GLEYZER DE 6;UGEE Nº 13 BACH.POP.DE ADULTOS Y ADOLES Nº 13 RAYMUNDO GLEYZER DE 6;PARQUE PATRICIOS;AVDA. JUAN DE GARAY;2900;105310,8689;99996,50021;06;04;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6036;Unidad de Gestión Educativa Experimental;Nivel secundario de jóvenes y adultos;SecAdu
1;activo;1;Estatal;202854;00;20285400;202831;1;activo;deaa_ue14_de3@bue.edu.ar;UGEE Nº 14 BACH.POP.DE ADUL Y ADOLES VIENTOS DEL PUEBLO DE 03;UGEE Nº 14 BACH.POP.DE ADUL Y ADOLESC. VIENTOS DEL PUEBLO DE 01;BALVANERA;RIOBAMBA;83;106421,9124;102323,1985;01;03;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6036;Unidad de Gestión Educativa Experimental;Nivel secundario de jóvenes y adultos;SecAdu
1;activo;1;Estatal;202855;00;20285500;200700;1;activo;"deaa_ue15_de14@bue.edu.ar; bachipopularosvaldobayer@gmail.com";UGEE Nº 15 BACH.POP.DE ADULT Y ADOLESC.OSVALDO BAYER DE 14;UGEE Nº 15 BACH.POP.DE ADULT Y ADOLESC.OSVALDO BAYER DE 14;CHACARITA;AVDA. FEDERICO LACROZE;4181;100742,3298;104751,6729;14;15;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6036;Unidad de Gestión Educativa Experimental;Nivel secundario de jóvenes y adultos;SecAdu
1;activo;2;Privada;202857;00;20285700;202295;1;activo;INFORMES@JARDINDELSIGLO21.COM.AR;NINOS DEL SIGLO XXI;NINOS DEL SIGLO XXI;PALERMO;GUEMES;4776;103497,0358;105399,4061;09;14;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;2;Privada;202858;00;20285800;202279;1;activo;SECRETARIA@IFSET.EDU.AR;INST. FORMACION SUPERIOR EN TURISMO;INSTITUTO DE FORMACION SUPERIOR EN TURISMO;SAN NICOLAS;VIAMONTE;783;107834,1002;103244,8869;01;01;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel superior no universitario común;SNUCom
1;activo;2;Privada;202862;00;20286200;201745;1;activo;SECRETARIA.TERCIARIOFATIMA@GMAIL.COM;INST. SUP. NTRA. SRA. DE FATIMA;INST. SUP. NTRA. SRA. DE FATIMA;VILLA SOLDATI;PERGAMINO;2882;101446,8308;96668,84017;19;08;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel superior no universitario común;SNUCom
1;activo;1;Estatal;202863;00;20286300;202228;1;activo;distanciasanm@seadea.edu.ar;SERVICIO ABIERTO DE NIVEL MEDIO (SANM);SERVICIO ABIERTO DE NIVEL MEDIO (SANM);PALERMO;AVDA. CABILDO;65;102473,6486;106102,0808;09;14;0;No corresponde;99;No corresponde - Otras dependencias;9999;No corresponde - Otras dependencias;Nivel secundario de jóvenes y adultos;SecAdu
1;activo;2;Privada;202865;00;20286500;202336;1;activo;BACHICRESPO@GMAIL.COM;BACH.POP. DE JOVENES Y ADULTOS LA DIGNIDAD VILLA CRESPO;BACH. POP. DE JOVENES Y ADULTOS VILLA CRESPO-NUESTRAMERICA;VILLA CRESPO;HUMBOLDT;390;101376,7064;103795,0493;14;15;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6001;Bachilleratos Populares de Jóvenes y Adultos;Nivel secundario de jóvenes y adultos;SecAdu
1;activo;2;Privada;202866;00;20286600;202285;1;activo;BACHILLERATOBAJOFLORES@GMAIL.COM;BACH.POP. DE JOVENES Y ADULTOS BAJO FLORES;BACH. POP. DE JOVENES Y ADULTOS BAJO FLORES;FLORES;VILLA 1-11-14 MZA. 10 CASA 33;;101907,8714;97652,58731;19;07;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6001;Bachilleratos Populares de Jóvenes y Adultos;Nivel secundario de jóvenes y adultos;SecAdu
1;activo;1;Estatal;202867;00;20286700;200320;1;activo;;UGEE Nº 16 BACH.POP.DE ADULTOS Y ADOLESC.MOCHA CELIS;UGEE Nº 16 BACH.POP.DE ADULTOS Y ADOLESC. MOCHA CELIS;BALVANERA;JUJUY AV.;748;105491,2133;101197,7825;06;03;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6036;Unidad de Gestión Educativa Experimental;Nivel secundario de jóvenes y adultos;SecAdu
1;activo;2;Privada;202868;00;20286800;202804;1;activo;BACHINDEPENDENCIA@GMAIL.COM;BACH.POP. DE JOVENES Y ADULTOS INDEPENDENCIA;BACH. POP. DE JOVENES Y ADULTOS INDEPENDENCIA;SAN CRISTOBAL;CATAMARCA;1392;105550,7293;100324,3155;06;03;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6001;Bachilleratos Populares de Jóvenes y Adultos;Nivel secundario de jóvenes y adultos;SecAdu
1;activo;2;Privada;202869;00;20286900;200233;1;activo;BACHIVILLA2124@GMAIL.COM;BACH.POP. DE JOVENES Y ADULTOS VILLA 21 24;BACH. POP. DE JOVENES Y ADULTOS VILLA 21 24;BARRACAS;LAFAYETTE;1879;106688,8673;96951,60011;05;04;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6001;Bachilleratos Populares de Jóvenes y Adultos;Nivel secundario de jóvenes y adultos;SecAdu
1;activo;2;Privada;202870;00;20287000;202895;1;activo;bachipopularlaboca@gmail.com;BACH.POP. DE JOVENES Y ADULTOS LA PULPERIA;BACH.POP. DE JOVENES Y ADULTOS LA PULPERIA;PARQUE PATRICIOS;ALCORTA, AMANCIO AV.;2363;106274,8063;98623,68959;05;04;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6001;Bachilleratos Populares de Jóvenes y Adultos;Nivel secundario de jóvenes y adultos;SecAdu
1;activo;1;Estatal;202871;00;20287100;202682;1;activo;dei_ei11_de21@bue.edu.ar;ESCUELA INFANTIL Nº 11 DE 21 ABUELAS DE PLAZA DE MAYO;ESCUELA INFANTIL Nº 11 DE 21 ABUELAS DE PLAZA DE MAYO;VILLA RIACHUELO;AVDA. CNEL. ROCA - PTA. 9;;100246,8046;93277,96561;21;08;1;Ministerio de Educación;10;Dirección de Educación Inicial;1015;Escuelas Infantiles (EI);Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes;MatCom - JardCom
1;activo;2;Privada;202872;00;20287200;202287;1;activo;JARDIN@JMMIPEQUENOMUNDO.COM.AR;JARDIN MATERNAL MI PEQUEÑO MUNDO;JARDIN MATERNAL MI PEQUEÑO MUNDO;SAN NICOLAS;AVDA. LEANDRO N. ALEM;719;108498,2136;103322,7352;01;01;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;1;Estatal;202873;00;20287300;200901;1;activo;DEP_EMP14_DE20@BUE.EDU.AR;ESCUELA DE MUSICA Nº 14 DE 20;ESCUELA DE MUSICA Nº 14 DE 20;LINIERS;CNEL. RAMON L. FALCON;6702;94681,2158;98760,06341;20;09;1;Ministerio de Educación;20;Dirección de Educación Primaria;2023;Escuelas de Música - Primarias-;Servicios complementarios/alternativos;ServComp
1;activo;1;Estatal;202874;00;20287400;200002;1;activo;DEP_EMP16_DE1@BUE.EDU.AR;ESCUELA DE MUSICA Nº 16 DE 01;ESCUELA DE MUSICA Nº 16 DE 01;RETIRO;AVDA. PTE. MANUEL QUINTANA;31;107197,1561;104102,4165;01;01;1;Ministerio de Educación;20;Dirección de Educación Primaria;2023;Escuelas de Música - Primarias-;Servicios complementarios/alternativos;ServComp
1;activo;1;Estatal;202875;00;20287500;200736;1;activo;dea_escuela_de_teatro@bue.edu.ar;ESCUELA DE TEATRO NINI MARSHALL;ESCUELA DE TEATRO NINI MARSHALL;MATADEROS;OLIDEN;1245;95935,34905;97602,54861;13;09;1;Ministerio de Educación;70;Dirección de Educación Artística;7077;Escuela de Teatro;Nivel secundario común, Ciclos de enseñanza artística;SecCom - CiclosArt
1;activo;2;Privada;202876;00;20287600;201929;1;activo;JARDINPALERMO@HOTMAIL.COM;JARDIN DE PALERMO;JARDIN DE PALERMO;RECOLETA;CHARCAS;3082;104937,423;104028,3627;02;02;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes;MatCom - JardCom
1;activo;2;Privada;202878;00;20287800;202312;1;activo;J.MANOSALAOBRA@HOTMAIL.COM;ESC. INF. MANOS A LA OBRA;ESC. INF. MANOS A LA OBRA;BARRACAS;SUAREZ;1525;108308,688;98998,21731;04;04;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;2;Privada;202880;00;20288000;201639;1;activo;JARDINMIGUELITO@HOTMAIL.COM;ESC. INF. MIGUELITO;ESC. INF. MIGUELITO;PARQUE CHAS;AVDA. GRAL. VICTORICA;3018;98478,9106;104642,5158;14;15;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;1;Estatal;202882;00;20288200;202598;1;activo;ptalarico@smn.gov.ar;"CENTRO REGIONAL DE FORM. PROF. EN METEOROLOGIA ""HUGO HORDIJ""";"CENTRO REGIONAL DE FORM.PROF. EN METEOROLOGIA ""HUGO HORDIJ""";PALERMO;AVDA. DORREGO;4019;104177,4942;107237,3231;09;14;0;No corresponde;99;No corresponde - Otras dependencias;9999;No corresponde - Otras dependencias;Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202885;00;20288500;202319;1;activo;dfts_ifts23_de5@bue.edu.ar;IFTS Nº 23 DE 03;IFTS Nº 23 DE 03;CONSTITUCION;SALTA;1065;107353,2064;100961,2285;03;01;1;Ministerio de Educación;42;Dirección de Educación Técnica Superior;4243;Institutos de Formación Técnica Superior;Nivel superior no universitario común;SNUCom
1;activo;2;Privada;202887;00;20288700;202325;1;activo;SECRETARIA@EMBA.COM.AR;ESC. DE MUSICA DE BUENOS AIRES (SEDE ARTISTICA);ESC. DE MUSICA DE BUENOS AIRES (SEDE ARTISTICA);BELGRANO;LA PAMPA;2124;101077,7524;107286,6326;10;13;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel superior no universitario común;SNUCom
1;activo;2;Privada;202890;00;20289000;202131;1;activo;CONTACTO@SWEETYSKINDERGARTEN.COM.AR;SWEETYS KINDERGARTEN;SWEETYS KINDERGARTEN DE 01;RECOLETA;VICENTE LOPEZ;1671;106766,474;104148,2191;01;02;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;2;Privada;202891;00;20289100;202052;1;activo;JARDININFANTESPIPOKA@GMAIL.COM;JARDIN PIPOKA;JARDIN PIPOKA;VILLA CRESPO;BRAVARD;1174;102226,4527;102795,9599;07;15;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;1;Estatal;202902;00;20290200;202602;1;activo;dei_ei5_de16@bue.edu.ar;ESCUELA INFANTIL Nº 5 DE 16;ESCUELA INFANTIL Nº 5 DE 16;VILLA PUEYRREDON;JOSE CUBAS;2440;97110,4171;104866,8228;16;12;1;Ministerio de Educación;10;Dirección de Educación Inicial;1015;Escuelas Infantiles (EI);Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes;MatCom - JardCom
1;activo;1;Estatal;202903;00;20290300;202178;1;activo;dem_eem1_de21@bue.edu.ar;EEM Nº 1 DE 21;EEM Nº 01 DE 21;VILLA LUGANO;JOSE BARROS PAZOS;5250;99655,4406;94742,86371;21;08;1;Ministerio de Educación;31;Dirección de Educación Media;3134;Escuelas de Educación Media;Nivel secundario común;SecCom
1;activo;1;Estatal;202904;00;20290400;200396;1;activo;dem_eem1_de7@bue.edu.ar;EEM Nº 1 DE 07 JULIETA LANTERI;EEM Nº 1 DE 07 JULIETA LANTERI;CABALLITO;YERBAL;25;102986,4314;101671,881;07;06;1;Ministerio de Educación;31;Dirección de Educación Media;3134;Escuelas de Educación Media;Nivel secundario común;SecCom
1;activo;1;Estatal;202905;00;20290500;200887;1;activo;dem_eem6_de19@bue.edu.ar;ESC. DE EDUC. MEDIA Nº 06  DE 19;ESC. DE EDUC. MEDIA Nº 06 DE 19;VILLA SOLDATI;CNEL. MARTINIANO CHILAVERT;2690;102169,4511;97141,62151;19;08;1;Ministerio de Educación;31;Dirección de Educación Media;3134;Escuelas de Educación Media;Nivel secundario común;SecCom
